antibiotic,CDS
ceftazidime,NZ_JTNE01000010.1_39
ceftazidime,NZ_JTNE01000010.1_44
ceftazidime,NZ_JTNE01000010.1_46
ceftazidime,NZ_JTNE01000010.1_47
ceftazidime,NZ_JTNE01000010.1_48
ceftazidime,NZ_JTNE01000010.1_5
ceftazidime,NZ_JTNE01000010.1_53
ceftazidime,NZ_JTNE01000010.1_54
ceftazidime,NZ_JTNE01000010.1_55
ceftazidime,NZ_JTNE01000010.1_6
ceftazidime,NZ_JTNE01000010.1_7
ceftazidime,NZ_JTNE01000010.1_94
ceftazidime,NZ_JTNE01000011.1_105
ceftazidime,NZ_JTNE01000011.1_39
ceftazidime,NZ_JTNE01000011.1_48
ceftazidime,NZ_JTNE01000011.1_68
ceftazidime,NZ_JTNE01000011.1_75
ceftazidime,NZ_JTNE01000011.1_76
ceftazidime,NZ_JTNE01000012.1_118
ceftazidime,NZ_JTNE01000013.1_15
ceftazidime,NZ_JTNE01000013.1_53
ceftazidime,NZ_JTNE01000013.1_62
ceftazidime,NZ_JTNE01000014.1_127
ceftazidime,NZ_JTNE01000014.1_50
ceftazidime,NZ_JTNE01000014.1_83
ceftazidime,NZ_JTNE01000015.1_22
ceftazidime,NZ_JTNE01000015.1_3
ceftazidime,NZ_JTNE01000015.1_32
ceftazidime,NZ_JTNE01000015.1_35
ceftazidime,NZ_JTNE01000015.1_48
ceftazidime,NZ_JTNE01000016.1_10
ceftazidime,NZ_JTNE01000016.1_11
ceftazidime,NZ_JTNE01000016.1_138
ceftazidime,NZ_JTNE01000016.1_139
ceftazidime,NZ_JTNE01000016.1_141
ceftazidime,NZ_JTNE01000016.1_142
ceftazidime,NZ_JTNE01000016.1_2
ceftazidime,NZ_JTNE01000016.1_3
ceftazidime,NZ_JTNE01000016.1_31
ceftazidime,NZ_JTNE01000016.1_34
ceftazidime,NZ_JTNE01000016.1_35
ceftazidime,NZ_JTNE01000016.1_4
ceftazidime,NZ_JTNE01000016.1_52
ceftazidime,NZ_JTNE01000016.1_54
ceftazidime,NZ_JTNE01000016.1_91
ceftazidime,NZ_JTNE01000017.1_5
ceftazidime,NZ_JTNE01000017.1_51
ceftazidime,NZ_JTNE01000017.1_58
ceftazidime,NZ_JTNE01000017.1_59
ceftazidime,NZ_JTNE01000017.1_6
ceftazidime,NZ_JTNE01000017.1_7
ceftazidime,NZ_JTNE01000017.1_87
ceftazidime,NZ_JTNE01000017.1_89
ceftazidime,NZ_JTNE01000017.1_90
ceftazidime,NZ_JTNE01000018.1_13
ceftazidime,NZ_JTNE01000018.1_18
ceftazidime,NZ_JTNE01000018.1_23
ceftazidime,NZ_JTNE01000018.1_25
ceftazidime,NZ_JTNE01000018.1_27
ceftazidime,NZ_JTNE01000018.1_30
ceftazidime,NZ_JTNE01000018.1_32
ceftazidime,NZ_JTNE01000018.1_71
ceftazidime,NZ_JTNE01000020.1_25
ceftazidime,NZ_JTNE01000020.1_27
ceftazidime,NZ_JTNE01000020.1_39
ceftazidime,NZ_JTNE01000020.1_69
ceftazidime,NZ_JTNE01000020.1_8
ceftazidime,NZ_JTNE01000021.1_106
ceftazidime,NZ_JTNE01000021.1_110
ceftazidime,NZ_JTNE01000021.1_111
ceftazidime,NZ_JTNE01000021.1_133
ceftazidime,NZ_JTNE01000021.1_36
ceftazidime,NZ_JTNE01000021.1_97
ceftazidime,NZ_JTNE01000022.1_104
ceftazidime,NZ_JTNE01000022.1_16
ceftazidime,NZ_JTNE01000022.1_2
ceftazidime,NZ_JTNE01000022.1_5
ceftazidime,NZ_JTNE01000022.1_50
ceftazidime,NZ_JTNE01000022.1_6
ceftazidime,NZ_JTNE01000022.1_89
ceftazidime,NZ_JTNE01000025.1_20
ceftazidime,NZ_JTNE01000026.1_112
ceftazidime,NZ_JTNE01000026.1_130
ceftazidime,NZ_JTNE01000026.1_135
ceftazidime,NZ_JTNE01000026.1_136
ceftazidime,NZ_JTNE01000026.1_181
ceftazidime,NZ_JTNE01000026.1_182
ceftazidime,NZ_JTNE01000026.1_205
ceftazidime,NZ_JTNE01000026.1_42
ceftazidime,NZ_JTNE01000026.1_43
ceftazidime,NZ_JTNE01000026.1_45
ceftazidime,NZ_JTNE01000026.1_47
ceftazidime,NZ_JTNE01000026.1_50
ceftazidime,NZ_JTNE01000026.1_52
ceftazidime,NZ_JTNE01000026.1_53
ceftazidime,NZ_JTNE01000026.1_55
ceftazidime,NZ_JTNE01000026.1_56
ceftazidime,NZ_JTNE01000026.1_74
ceftazidime,NZ_JTNE01000026.1_84
ceftazidime,NZ_JTNE01000027.1_16
ceftazidime,NZ_JTNE01000030.1_11
ceftazidime,NZ_JTNE01000030.1_13
ceftazidime,NZ_JTNE01000030.1_15
ceftazidime,NZ_JTNE01000030.1_19
ceftazidime,NZ_JTNE01000030.1_25
ceftazidime,NZ_JTNE01000030.1_3
ceftazidime,NZ_JTNE01000033.1_20
ceftazidime,NZ_JTNE01000034.1_110
ceftazidime,NZ_JTNE01000034.1_78
ceftazidime,NZ_JTNE01000035.1_96
ceftazidime,NZ_JTNE01000036.1_13
ceftazidime,NZ_JTNE01000036.1_26
ceftazidime,NZ_JTNE01000036.1_48
ceftazidime,NZ_JTNE01000036.1_62
ceftazidime,NZ_JTNE01000037.1_10
ceftazidime,NZ_JTNE01000038.1_5
ceftazidime,NZ_JTNE01000039.1_2
ceftazidime,NZ_JTNE01000040.1_55
ceftazidime,NZ_JTNE01000040.1_78
ceftazidime,NZ_JTNE01000040.1_89
ceftazidime,NZ_JTNE01000041.1_58
ceftazidime,NZ_JTNE01000042.1_16
ceftazidime,NZ_JTNE01000042.1_5
ceftazidime,NZ_JTNE01000042.1_70
ceftazidime,NZ_JTNE01000042.1_71
ceftazidime,NZ_JTNE01000042.1_72
ceftazidime,NZ_JTNE01000042.1_77
ceftazidime,NZ_JTNE01000043.1_158
ceftazidime,NZ_JTNE01000043.1_159
ceftazidime,NZ_JTNE01000043.1_164
ceftazidime,NZ_JTNE01000043.1_24
ceftazidime,NZ_JTNE01000043.1_26
ceftazidime,NZ_JTNE01000044.1_67
ceftazidime,NZ_JTNE01000046.1_10
ceftazidime,NZ_JTNE01000046.1_8
ceftazidime,NZ_JTNE01000046.1_9
ceftazidime,NZ_JTNE01000048.1_159
ceftazidime,NZ_JTNE01000049.1_11
ceftazidime,NZ_JTNE01000049.1_28
ceftazidime,NZ_JTNE01000049.1_40
ceftazidime,NZ_JTNE01000049.1_55
ceftazidime,NZ_JTNE01000049.1_85
ceftazidime,NZ_JTNE01000049.1_87
ceftazidime,NZ_JTNE01000049.1_91
ceftazidime,NZ_JTNE01000049.1_93
ceftazidime,NZ_JTNE01000050.1_34
ceftazidime,NZ_JTNE01000053.1_65
ceftazidime,NZ_JTNE01000055.1_1
ceftazidime,NZ_JTNE01000055.1_17
ceftazidime,NZ_JTNE01000055.1_19
ceftazidime,NZ_JTNE01000055.1_2
ceftazidime,NZ_JTNE01000061.1_17
ceftazidime,NZ_JTNE01000067.1_16
ceftazidime,NZ_JTNE01000067.1_4
ceftazidime,NZ_JTNE01000069.1_6
ceftazidime,NZ_JTNE01000073.1_24
ceftazidime,NZ_JTNE01000073.1_26
ceftazidime,NZ_JTNE01000073.1_6
ceftazidime,NZ_JTNE01000077.1_4
ceftazidime,NZ_JTNE01000079.1_24
ceftazidime,NZ_JTNE01000079.1_4
ceftazidime,NZ_JTNE01000081.1_35
ceftazidime,NZ_JTNE01000081.1_36
ceftazidime,NZ_JTNE01000081.1_57
ceftazidime,NZ_JTNE01000081.1_69
ceftazidime,NZ_JTNE01000090.1_4
ceftazidime,NZ_JTNE01000090.1_8
ceftazidime,NZ_JTNE01000095.1_3
ceftazidime,NZ_JTNF01000149.1_1
ceftazidime,NZ_JTNG01000024.1_127
ceftazidime,NZ_JTNG01000113.1_1
ceftazidime,NZ_JTNH01000028.1_34
ceftazidime,NZ_JTNI01000009.1_1
ceftazidime,NZ_JTNJ01000070.1_1
ceftazidime,NZ_JTNS01000023.1_9
ceftazidime,NZ_JTNS01000040.1_9
ceftazidime,NZ_JTNU01000005.1_28
ceftazidime,NZ_JTNU01000016.1_65
ceftazidime,NZ_JTOD01000007.1_109
ceftazidime,NZ_JTOD01000009.1_53
ceftazidime,NZ_JTOD01000015.1_30
ceftazidime,NZ_JTOD01000023.1_135
ceftazidime,NZ_JTOD01000026.1_48
ceftazidime,NZ_JTOD01000033.1_58
ceftazidime,NZ_JTOD01000033.1_59
ceftazidime,NZ_JTOD01000033.1_74
ceftazidime,NZ_JTOE01000113.1_1
ceftazidime,NZ_JTOF01000026.1_104
ceftazidime,NZ_JTOH01000001.1_266
ceftazidime,NZ_JTOR01000004.1_232
ceftazidime,NZ_JTOU01000081.1_3
ceftazidime,NZ_JTOZ01000052.1_62
ceftazidime,NZ_JTPA01000007.1_4
ceftazidime,NZ_JTPA01000109.1_8
ceftazidime,NZ_JTPC01000019.1_177
ceftazidime,NZ_JTPF01000002.1_484
ceftazidime,NZ_JTPM01000095.1_6
ceftazidime,NZ_JTPR01000064.1_2
ceftazidime,NZ_JTPR01000102.1_4
ceftazidime,NZ_JTPS01000100.1_4
ceftazidime,NZ_JTPV01000025.1_44
ceftazidime,NZ_JTPV01000120.1_2
ceftazidime,NZ_JTPX01000016.1_54
ceftazidime,NZ_JTPZ01000007.1_17
ceftazidime,NZ_JTQJ01000027.1_182
ceftazidime,NZ_JTQJ01000033.1_46
ceftazidime,NZ_JTQJ01000066.1_1
ceftazidime,NZ_JTQJ01000075.1_53
ceftazidime,NZ_JTQK01000001.1_109
ceftazidime,NZ_JTQK01000003.1_1
ceftazidime,NZ_JTQK01000008.1_336
ceftazidime,NZ_JTQK01000016.1_87
ceftazidime,NZ_JTQK01000043.1_25
ceftazidime,NZ_JTQK01000052.1_4
ceftazidime,NZ_JTQK01000085.1_23
ceftazidime,NZ_JTQL01000004.1_160
ceftazidime,NZ_JTQL01000004.1_203
ceftazidime,NZ_JTQL01000004.1_366
ceftazidime,NZ_JTQL01000324.1_5
ceftazidime,NZ_JTQM01000005.1_258
ceftazidime,NZ_JTQM01000013.1_358
ceftazidime,NZ_JTQN01000039.1_1
ceftazidime,NZ_JTQQ01000075.1_37
ceftazidime,NZ_JTQR01000136.1_1
ceftazidime,NZ_JTQT01000024.1_14
ceftazidime,NZ_JTQT01000041.1_18
ceftazidime,NZ_JTQV01000052.1_1
ceftazidime,NZ_JTQW01000072.1_1
ceftazidime,NZ_JTRB01000023.1_66
ceftazidime,NZ_JTRC01000018.1_77
ceftazidime,NZ_JTRD01000068.1_13
ceftazidime,NZ_JTRF01000042.1_2
ceftazidime,NZ_JTRM01000004.1_52
ceftazidime,NZ_JTRM01000013.1_101
ceftazidime,NZ_JTRM01000013.1_103
ceftazidime,NZ_JTRM01000018.1_39
ceftazidime,NZ_JTRM01000025.1_28
ceftazidime,NZ_JTRM01000068.1_4
ceftazidime,NZ_JTRM01000076.1_2
ceftazidime,NZ_JTRN01000006.1_116
ceftazidime,NZ_JTRR01000039.1_63
ceftazidime,NZ_JTRR01000046.1_168
ceftazidime,NZ_JTRR01000046.1_187
ceftazidime,NZ_JTRR01000046.1_194
ceftazidime,NZ_JTRR01000046.1_203
ceftazidime,NZ_JTRT01000050.1_53
ceftazidime,NZ_JTRT01000050.1_74
ceftazidime,NZ_JTRT01000055.1_29
ceftazidime,NZ_JTRT01000055.1_61
ceftazidime,NZ_JTRV01000008.1_14
ceftazidime,NZ_JTRW01000106.1_2
ceftazidime,NZ_JTRW01000112.1_3
ceftazidime,NZ_JTRZ01000046.1_129
ceftazidime,NZ_JTSA01000012.1_342
ceftazidime,NZ_JTSD01000053.1_1
ceftazidime,NZ_JTSE01000022.1_167
ceftazidime,NZ_JTSF01000017.1_95
ceftazidime,NZ_JTSG01000007.1_34
ceftazidime,NZ_JTSG01000100.1_2
ceftazidime,NZ_JTSH01000058.1_3
ceftazidime,NZ_JTSK01000077.1_5
ceftazidime,NZ_JTSM01000004.1_40
ceftazidime,NZ_JTSM01000043.1_21
ceftazidime,NZ_JTSN01000063.1_11
ceftazidime,NZ_JTSO01000001.1_9
ceftazidime,NZ_JTSO01000007.1_37
ceftazidime,NZ_JTSO01000009.1_68
ceftazidime,NZ_JTSO01000017.1_165
ceftazidime,NZ_JTSO01000022.1_42
ceftazidime,NZ_JTSO01000023.1_57
ceftazidime,NZ_JTSO01000038.1_2
ceftazidime,NZ_JTSO01000045.1_40
ceftazidime,NZ_JTSO01000045.1_53
ceftazidime,NZ_JTSO01000047.1_6
ceftazidime,NZ_JTSO01000054.1_81
ceftazidime,NZ_JTSO01000060.1_44
ceftazidime,NZ_JTSO01000069.1_15
ceftazidime,NZ_JTSO01000073.1_89
ceftazidime,NZ_JTSO01000073.1_95
ceftazidime,NZ_JTSO01000086.1_36
ceftazidime,NZ_JTSO01000105.1_1
ceftazidime,NZ_JTSO01000109.1_24
ceftazidime,NZ_JTSO01000112.1_17
ceftazidime,NZ_JTSO01000134.1_1
ceftazidime,NZ_JTSO01000148.1_13
ceftazidime,NZ_JTSQ01000009.1_143
ceftazidime,NZ_JTSS01000019.1_52
ceftazidime,NZ_JTSZ01000019.1_87
ceftazidime,NZ_JTTB01000002.1_98
ceftazidime,NZ_JTTD01000030.1_1
ceftazidime,NZ_JTTD01000132.1_8
ceftazidime,NZ_JTTE01000015.1_257
ceftazidime,NZ_JTTF01000017.1_94
ceftazidime,NZ_JTTF01000028.1_37
ceftazidime,NZ_JTTG01000055.1_1
ceftazidime,NZ_JTTK01000002.1_35
ceftazidime,NZ_JTTL01000028.1_51
ceftazidime,NZ_JTTM01000079.1_3
ceftazidime,NZ_JTTN01000062.1_29
ceftazidime,NZ_JTTO01000016.1_74
ceftazidime,NZ_JTTP01000063.1_15
ceftazidime,NZ_JTTP01000141.1_9
ceftazidime,NZ_JTTQ01000024.1_118
ceftazidime,NZ_JTTQ01000051.1_8
ceftazidime,NZ_JTTR01000093.1_1
ceftazidime,NZ_JTTR01000133.1_1
ceftazidime,NZ_JTTU01000104.1_6
ceftazidime,NZ_JTTV01000010.1_99
ceftazidime,NZ_JTTW01000107.1_2
ceftazidime,NZ_JTTY01000030.1_287
ceftazidime,NZ_JTTZ01000017.1_160
ceftazidime,NZ_JTTZ01000033.1_124
ceftazidime,NZ_JTTZ01000081.1_3
ceftazidime,NZ_JTTZ01000085.1_4
ceftazidime,NZ_JTTZ01000095.1_132
ceftazidime,NZ_JTTZ01000095.1_46
ceftazidime,NZ_JTUA01000038.1_28
ceftazidime,NZ_JTUA01000138.1_4
ceftazidime,NZ_JTUC01000013.1_2
ceftazidime,NZ_JTUE01000005.1_227
ceftazidime,NZ_JTUG01000067.1_18
ceftazidime,NZ_JTUH01000078.1_1
ceftazidime,NZ_JTUJ01000004.1_48
ceftazidime,NZ_JTUJ01000004.1_66
ceftazidime,NZ_JTUJ01000077.1_23
ceftazidime,NZ_JTUK01000009.1_33
ceftazidime,NZ_JTUM01000124.1_1
ceftazidime,NZ_JTUO01000059.1_23
ceftazidime,NZ_JTUS01000047.1_7
ceftazidime,NZ_JTUU01000026.1_1
ceftazidime,NZ_JTUV01000047.1_3
ceftazidime,NZ_JTUW01000024.1_307
ceftazidime,NZ_JTUW01000037.1_161
ceftazidime,NZ_JTUW01000037.1_27
ceftazidime,NZ_JTUW01000037.1_3
ceftazidime,NZ_JTUW01000037.1_33
ceftazidime,NZ_JTUW01000037.1_70
ceftazidime,NZ_JTUW01000037.1_79
ceftazidime,NZ_JTUW01000037.1_84
ceftazidime,NZ_JTVD01000106.1_11
ceftazidime,NZ_JTVE01000031.1_54
ceftazidime,NZ_JTVF01000052.1_63
ceftazidime,NZ_JTVX01000027.1_198
ceftazidime,NZ_JTVX01000027.1_203
ceftazidime,NZ_JTVX01000068.1_1
ceftazidime,NZ_JTWA01000052.1_99
ceftazidime,NZ_JTWG01000031.1_64
ceftazidime,NZ_JTWG01000048.1_17
ceftazidime,NZ_JTWJ01000105.1_1
ceftazidime,NZ_JTWJ01000163.1_6
ceftazidime,NZ_JTWL01000138.1_3
ceftazidime,NZ_JTWM01000043.1_1
ceftazidime,NZ_JTWM01000092.1_1
ceftazidime,NZ_JTWM01000172.1_3
ceftazidime,NZ_JTWO01000086.1_4
ceftazidime,NZ_JTWO01000208.1_2
ceftazidime,NZ_JTWP01000053.1_16
ceftazidime,NZ_JTWQ01000005.1_7
ceftazidime,NZ_JTWS01000096.1_4
ceftazidime,NZ_JTWS01000133.1_2
ceftazidime,NZ_JTWT01000147.1_2
ceftazidime,NZ_JTWW01000008.1_1
ceftazidime,NZ_JTWX01000115.1_9
ceftazidime,NZ_JTXA01000035.1_168
ceftazidime,NZ_JTXD01000061.1_60
ceftazidime,NZ_JTXE01000011.1_35
ceftazidime,NZ_JTXE01000168.1_16
ceftazidime,NZ_JTXF01000024.1_152
ceftazidime,NZ_JTXG01000010.1_47
ceftazidime,NZ_JTXG01000075.1_23
ceftazidime,NZ_JTXG01000082.1_34
ceftazidime,NZ_JTXG01000213.1_4
ceftazidime,NZ_JTXG01000238.1_2
ceftazidime,NZ_JTXG01000253.1_1
ceftazidime,NZ_JTXG01000253.1_2
ceftazidime,NZ_JTXG01000266.1_2
ceftazidime,NZ_JTXG01000329.1_17
ceftazidime,NZ_JTXG01000440.1_1
ceftazidime,NZ_JTXH01000298.1_1
ceftazidime,NZ_JTXI01000008.1_2
ceftazidime,NZ_JTXI01000042.1_54
ceftazidime,NZ_JTXI01000066.1_42
ceftazidime,NZ_JTXI01000080.1_17
ceftazidime,NZ_JTXI01000102.1_10
ceftazidime,NZ_JTXI01000124.1_28
ceftazidime,NZ_JTXJ01000038.1_1
ceftazidime,NZ_JTXJ01000167.1_1
ceftazidime,NZ_JTXJ01000175.1_2
ceftazidime,NZ_JTXK01000157.1_32
ceftazidime,NZ_JTXK01000262.1_1
ceftazidime,NZ_JTXP01000038.1_108
ceftazidime,NZ_JTXP01000057.1_35
ceftazidime,NZ_JTXP01000208.1_2
ceftazidime,NZ_JTXQ01000029.1_2
ceftazidime,NZ_JTXR01000039.1_147
ceftazidime,NZ_JTXS01000041.1_27
ceftazidime,NZ_JTXS01000075.1_2
ceftazidime,NZ_JTYC01000008.1_17
ceftazidime,NZ_JTYD01000046.1_40
ceftazidime,NZ_JTYF01000004.1_126
ceftazidime,NZ_JTYG01000008.1_141
ceftazidime,NZ_JTYG01000022.1_2
ceftazidime,NZ_JTYI01000009.1_227
ceftazidime,NZ_JTYM01000013.1_38
ceftazidime,NZ_JTYP01000006.1_544
ceftazidime,NZ_JTYR01000018.1_10
ceftazidime,NZ_JTYR01000021.1_216
ceftazidime,NZ_JTYU01000017.1_52
ceftazidime,NZ_JTYX01000002.1_252
ceftazidime,NZ_JTZB01000013.1_20
ceftazidime,NZ_JTZB01000013.1_29
ceftazidime,NZ_JTZB01000013.1_30
ceftazidime,NZ_JTZB01000013.1_7
ceftazidime,NZ_JTZB01000013.1_77
ceftazidime,NZ_JTZB01000013.1_82
ceftazidime,NZ_JTZB01000013.1_83
ceftazidime,NZ_JTZG01000064.1_40
ceftazidime,NZ_JTZH01000002.1_70
ceftazidime,NZ_JTZH01000003.1_377
ceftazidime,NZ_JTZH01000007.1_296
ceftazidime,NZ_JTZH01000015.1_151
ceftazidime,NZ_JTZH01000087.1_5
ceftazidime,NZ_JTZI01000026.1_17
ceftazidime,NZ_JTZI01000081.1_9
ceftazidime,NZ_JTZJ01000081.1_6
ceftazidime,NZ_JTZK01000076.1_1
ceftazidime,NZ_JTZL01000020.1_176
ceftazidime,NZ_JTZL01000021.1_439
ceftazidime,NZ_JTZM01000046.1_9
ceftazidime,NZ_JTZN01000089.1_10
ceftazidime,NZ_JTZN01000131.1_17
ceftazidime,NZ_JTZR01000047.1_2
ceftazidime,NZ_JTZR01000111.1_2
ceftazidime,NZ_JTZS01000004.1_44
ceftazidime,NZ_JTZS01000026.1_83
ceftazidime,NZ_JTZS01000043.1_46
ceftazidime,NZ_JTZS01000058.1_4
ceftazidime,NZ_JTZW01000083.1_3
ceftazidime,NZ_JUAB01000038.1_28
ceftazidime,NZ_JUAH01000042.1_38
ceftazidime,NZ_JUAM01000061.1_20
ceftazidime,NZ_JUAN01000027.1_30
ceftazidime,NZ_JUAN01000033.1_59
ceftazidime,NZ_JUAQ01000002.1_57
ceftazidime,NZ_JUAQ01000027.1_97
ceftazidime,NZ_JUAR01000015.1_309
ceftazidime,NZ_JUAS01000027.1_222
ceftazidime,NZ_JUAW01000021.1_171
ceftazidime,NZ_JUAW01000031.1_19
ceftazidime,NZ_JUAX01000019.1_222
ceftazidime,NZ_JUAX01000051.1_102
ceftazidime,NZ_JUAZ01000055.1_16
ceftazidime,NZ_JUOD01000032.1_2
ceftazidime,NZ_JUQH01000030.1_26
ceftazidime,NZ_JUQN01000456.1_1
ceftazidime,NZ_JUUU01000152.1_18
ceftazidime,NZ_JUXI01000049.1_9
ceftazidime,NZ_JUYD01000183.1_7
ceftazidime,NZ_JUYD01000273.1_48
ceftazidime,NZ_JUYD01000391.1_14
ceftazidime,NZ_JUYD01000409.1_40
ceftazidime,NZ_JUZF01000038.1_10
ceftazidime,NZ_JVCT01000007.1_14
ceftazidime,NZ_JVET01000032.1_27
ceftazidime,NZ_JVET01000039.1_25
ceftazidime,NZ_JVPC01000029.1_101
ceftazidime,NZ_JVSG01000238.1_1
ceftazidime,NZ_JVTQ01000228.1_2
ceftazidime,NZ_JWJU01000006.1_39
ceftazidime,NZ_JWJU01000024.1_35
ceftazidime,NZ_JWJU01000035.1_166
ceftazidime,NZ_JXBE01000118.1_2
ceftazidime,NZ_JYGB02000005.1_505
ceftazidime,NZ_JYGB02000019.1_9
ceftazidime,NZ_JYGC02000004.1_59
ceftazidime,NZ_KI519068.1_1830
ceftazidime,NZ_KI519116.1_216
ceftazidime,NZ_KI519268.1_336
ceftazidime,NZ_KI519272.1_1310
ceftazidime,NZ_KI519281.1_1060
ceftazidime,NZ_KI519298.1_2401
ceftazidime,NZ_KK212364.1_67
ceftazidime,NZ_KK212771.1_63
ceftazidime,NZ_KK212803.1_17
ceftazidime,NZ_KK212908.1_100
ceftazidime,NZ_KK212931.1_29
ceftazidime,NZ_KK213191.1_131
ceftazidime,NZ_KK213278.1_173
ceftazidime,NZ_KN360849.1_42
ceftazidime,NZ_KN716047.1_74
ceftazidime,NZ_KN716076.1_15
ceftazidime,NZ_KN716077.1_78
ceftazidime,NZ_KN716083.1_2
ceftazidime,NZ_KN716122.1_12
ceftazidime,NZ_KN716122.1_2
ceftazidime,NZ_KN716141.1_63
ceftazidime,NZ_KQ001607.1_24
ceftazidime,NZ_KV800755.1_70
ceftazidime,NZ_KV801449.1_2
ceftazidime,NZ_KV801449.1_242
ceftazidime,NZ_KV803887.1_4
ceftazidime,NZ_KV803948.1_24
ceftazidime,NZ_KV807339.1_167
ceftazidime,NZ_KV807928.1_28
ceftazidime,NZ_KV828635.1_139
ceftazidime,NZ_KV832899.1_116
ceftazidime,NZ_KZ672839.1_115
ceftazidime,NZ_LBMB01000019.1_14
ceftazidime,NZ_LBMB01000032.1_5
ceftazidime,NZ_LBMB01000069.1_2
ceftazidime,NZ_LBMB01000090.1_27
ceftazidime,NZ_LBMB01000091.1_1
ceftazidime,NZ_LBMB01000137.1_2
ceftazidime,NZ_LBMB01000167.1_6
ceftazidime,NZ_LBMB01000203.1_33
ceftazidime,NZ_LBMB01000329.1_14
ceftazidime,NZ_LCSM01000148.1_50
ceftazidime,NZ_LCSN01000078.1_5
ceftazidime,NZ_LCSN01000127.1_18
ceftazidime,NZ_LCSN01000215.1_5
ceftazidime,NZ_LCSN01000242.1_4
ceftazidime,NZ_LCSN01000366.1_1
ceftazidime,NZ_LCSN01000404.1_7
ceftazidime,NZ_LCSO01000039.1_9
ceftazidime,NZ_LCSO01000169.1_4
ceftazidime,NZ_LCSO01000205.1_1
ceftazidime,NZ_LCSO01000213.1_11
ceftazidime,NZ_LCSP01000040.1_6
ceftazidime,NZ_LCSP01000066.1_12
ceftazidime,NZ_LCSP01000202.1_26
ceftazidime,NZ_LCSP01000285.1_1
ceftazidime,NZ_LCSP01000326.1_5
ceftazidime,NZ_LCSR01000074.1_13
ceftazidime,NZ_LCSS01000073.1_25
ceftazidime,NZ_LCSS01000362.1_2
ceftazidime,NZ_LCTA01000004.1_94
ceftazidime,NZ_LCUR01000055.1_73
ceftazidime,NZ_LCUS01000002.1_52
ceftazidime,NZ_LCUT01000067.1_8
ceftazidime,NZ_LDKK01000061.1_2
ceftazidime,NZ_LDKR01000141.1_1
ceftazidime,NZ_LDKU01000054.1_2
ceftazidime,NZ_LDKZ01000039.1_25
ceftazidime,NZ_LDLK01000015.1_1
ceftazidime,NZ_LDLT01000053.1_34
ceftazidime,NZ_LDLU01000120.1_2
ceftazidime,NZ_LDLZ01000117.1_2
ceftazidime,NZ_LDMS01000154.1_3
ceftazidime,NZ_LEEZ01000071.1_37
ceftazidime,NZ_LEFC01000016.1_8
ceftazidime,NZ_LEFE01000003.1_42
ceftazidime,NZ_LEFE01000076.1_49
ceftazidime,NZ_LEFE01000170.1_29
ceftazidime,NZ_LEFH01000024.1_9
ceftazidime,NZ_LEFJ01000007.1_23
ceftazidime,NZ_LEFK01000003.1_10
ceftazidime,NZ_LEFL01000056.1_55
ceftazidime,NZ_LEFL01000161.1_5
ceftazidime,NZ_LEFN01000028.1_32
ceftazidime,NZ_LEFN01000110.1_22
ceftazidime,NZ_LEFN01000138.1_23
ceftazidime,NZ_LEFO01000063.1_27
ceftazidime,NZ_LEFP01000033.1_16
ceftazidime,NZ_LEFP01000062.1_19
ceftazidime,NZ_LEFP01000129.1_27
ceftazidime,NZ_LEFQ01000085.1_30
ceftazidime,NZ_LEFQ01000100.1_3
ceftazidime,NZ_LEFQ01000129.1_8
ceftazidime,NZ_LEFQ01000235.1_8
ceftazidime,NZ_LEFQ01000362.1_2
ceftazidime,NZ_LEGD01000022.1_1
ceftazidime,NZ_LEGL01000089.1_14
ceftazidime,NZ_LEGL01000092.1_35
ceftazidime,NZ_LEGL01000166.1_3
ceftazidime,NZ_LEGL01000281.1_2
ceftazidime,NZ_LEGM01000048.1_22
ceftazidime,NZ_LEGM01000064.1_1
ceftazidime,NZ_LEGM01000064.1_20
ceftazidime,NZ_LEGO01000030.1_186
ceftazidime,NZ_LEGO01000075.1_13
ceftazidime,NZ_LEGO01000089.1_39
ceftazidime,NZ_LEGO01000098.1_47
ceftazidime,NZ_LEGO01000155.1_6
ceftazidime,NZ_LEGQ01000090.1_4
ceftazidime,NZ_LEGU01000038.1_1
ceftazidime,NZ_LEHC01000018.1_102
ceftazidime,NZ_LEHI01000056.1_2
ceftazidime,NZ_LEHR01000037.1_19
ceftazidime,NZ_LEHW01000006.1_21
ceftazidime,NZ_LEHZ01000098.1_1
ceftazidime,NZ_LEIJ01000035.1_16
ceftazidime,NZ_LEIS01000011.1_42
ceftazidime,NZ_LEIS01000076.1_33
ceftazidime,NZ_LEIT01000171.1_16
ceftazidime,NZ_LEJB01000213.1_1
ceftazidime,NZ_LEJE01000059.1_16
ceftazidime,NZ_LEJI01000006.1_207
ceftazidime,NZ_LEJI01000006.1_209
ceftazidime,NZ_LEJT01000096.1_1
ceftazidime,NZ_LFDH01000021.1_8
ceftazidime,NZ_LFDH01000068.1_3
ceftazidime,NZ_LFMN01000010.1_799
ceftazidime,NZ_LFMP01000013.1_1886
ceftazidime,NZ_LFMR01000001.1_2421
ceftazidime,NZ_LFXS01000001.1_476
ceftazidime,NZ_LFXS01000005.1_20
ceftazidime,NZ_LFXS01000005.1_26
ceftazidime,NZ_LFXS01000011.1_7
ceftazidime,NZ_LFXS01000013.1_157
ceftazidime,NZ_LFXS01000014.1_130
